countrycode,year,month,area,births,TFR,country,births_yearly,population,modate,CBR
LTU,2014,11,1,2481.6201,1.66,Lithuania,29358.27,2933168,658,.010152655
LTU,2014,12,1,2422.1599,1.63,Lithuania,29358.27,2933168,659,.0099093942
LTU,2015,1,1,2542.23,1.71,Lithuania,30069.35,2905764,660,.010498705
LTU,2015,2,1,2414.26,1.63,Lithuania,30069.35,2905764,661,.0099702245
LTU,2015,3,1,2459.3701,1.66,Lithuania,30069.35,2905764,662,.010156517
LTU,2015,4,1,2486.53,1.6799999,Lithuania,30069.35,2905764,663,.01026868
LTU,2015,5,1,2427.8301,1.64,Lithuania,30069.35,2905764,664,.010026265
LTU,2015,6,1,2721.9399,1.85,Lithuania,30069.35,2905764,665,.011240858
LTU,2015,7,1,2403.3601,1.63,Lithuania,30069.35,2905764,666,.0099252108
LTU,2015,8,1,2570.9099,1.75,Lithuania,30069.35,2905764,667,.010617145
LTU,2015,9,1,2554.47,1.74,Lithuania,30069.35,2905764,668,.010549253
LTU,2015,10,1,2555.3301,1.74,Lithuania,30069.35,2905764,669,.010552805
LTU,2015,11,1,2383.26,1.62,Lithuania,30069.35,2905764,670,.009842203
LTU,2015,12,1,2549.8601,1.74,Lithuania,30069.35,2905764,671,.010530216
LTU,2016,1,1,2507.8201,1.71,Lithuania,29546.52,2869109.5,672,.010488913
LTU,2016,2,1,2588.95,1.77,Lithuania,29546.52,2869109.5,673,.010828238
LTU,2016,3,1,2552.3701,1.75,Lithuania,29546.52,2869109.5,674,.010675243
LTU,2016,4,1,2532.5601,1.73,Lithuania,29546.52,2869109.5,675,.010592388
LTU,2016,5,1,2530.47,1.73,Lithuania,29546.52,2869109.5,676,.010583646
LTU,2016,6,1,2387.1899,1.64,Lithuania,29546.52,2869109.5,677,.0099843796
LTU,2016,7,1,2472.1699,1.7,Lithuania,29546.52,2869109.5,678,.010339807
LTU,2016,8,1,2338.54,1.61,Lithuania,29546.52,2869109.5,679,.0097809024
LTU,2016,9,1,2435.52,1.6799999,Lithuania,29546.52,2869109.5,680,.010186519
LTU,2016,10,1,2404.8999,1.66,Lithuania,29546.52,2869109.5,681,.010058451
LTU,2016,11,1,2393.73,1.66,Lithuania,29546.52,2869109.5,682,.010011734
LTU,2016,12,1,2402.3,1.66,Lithuania,29546.52,2869109.5,683,.010047577
LTU,2017,1,1,2392.28,1.66,Lithuania,27929.92,2829312.5,684,.010146408
LTU,2017,2,1,2420.76,1.6799999,Lithuania,27929.92,2829312.5,685,.010267201
LTU,2017,3,1,2370.29,1.65,Lithuania,27929.92,2829312.5,686,.010053142
LTU,2017,4,1,2295.1399,1.6,Lithuania,27929.92,2829312.5,687,.0097344071
LTU,2017,5,1,2337.2,1.63,Lithuania,27929.92,2829312.5,688,.0099127963
LTU,2017,6,1,2362.49,1.65,Lithuania,27929.92,2829312.5,689,.01002006
LTU,2017,7,1,2312.4099,1.62,Lithuania,27929.92,2829312.5,690,.0098076547
LTU,2017,8,1,2281.77,1.61,Lithuania,27929.92,2829312.5,691,.0096777007
LTU,2017,9,1,2270.1599,1.6,Lithuania,27929.92,2829312.5,692,.0096284589
LTU,2017,10,1,2273.5701,1.61,Lithuania,27929.92,2829312.5,693,.0096429223
LTU,2017,11,1,2311.0801,1.64,Lithuania,27929.92,2829312.5,694,.0098020136
LTU,2017,12,1,2302.77,1.64,Lithuania,27929.92,2829312.5,695,.0097667687
LTU,2018,1,1,2366.04,1.7,Lithuania,26813.75,2802478,696,.010131205
LTU,2018,2,1,2302.5801,1.66,Lithuania,26813.75,2802478,697,.0098594744
LTU,2018,3,1,2298.5801,1.66,Lithuania,26813.75,2802478,698,.0098423474
LTU,2018,4,1,2258.24,1.64,Lithuania,26813.75,2802478,699,.009669614
LTU,2018,5,1,2276.1699,1.65,Lithuania,26813.75,2802478,700,.0097463885
LTU,2018,6,1,2257.6299,1.65,Lithuania,26813.75,2802478,701,.0096670017
LTU,2018,7,1,2193.2,1.61,Lithuania,26813.75,2802478,702,.0093911169
LTU,2018,8,1,2096.46,1.54,Lithuania,26813.75,2802478,703,.0089768842
LTU,2018,9,1,2158.1101,1.6,Lithuania,26813.75,2802478,704,.0092408648
LTU,2018,10,1,2228.8799,1.65,Lithuania,26813.75,2802478,705,.0095438957
LTU,2018,11,1,2173.3401,1.62,Lithuania,26813.75,2802478,706,.0093060788
LTU,2018,12,1,2204.52,1.65,Lithuania,26813.75,2802478,707,.0094395885
LTU,2019,1,1,2155.71,1.62,Lithuania,24974.279,2795058,708,.0092550926
LTU,2019,2,1,2108.8501,1.59,Lithuania,24974.279,2795058,709,.0090539092
LTU,2019,3,1,2105.4299,1.6,Lithuania,24974.279,2795058,710,.0090392251
LTU,2019,4,1,2158.5701,1.65,Lithuania,24974.279,2795058,711,.0092673711
LTU,2019,5,1,2032.09,1.5599999,Lithuania,24974.279,2795058,712,.0087243551
LTU,2019,6,1,2055.8301,1.58,Lithuania,24974.279,2795058,713,.0088262791
LTU,2019,7,1,2062.6899,1.59,Lithuania,24974.279,2795058,714,.0088557303
LTU,2019,8,1,2101.8401,1.62,Lithuania,24974.279,2795058,715,.0090238135
LTU,2019,9,1,2105.0601,1.62,Lithuania,24974.279,2795058,716,.0090376372
LTU,2019,10,1,2020.59,1.55,Lithuania,24974.279,2795058,717,.0086749829
LTU,2019,11,1,2065.8799,1.58,Lithuania,24974.279,2795058,718,.0088694254
LTU,2019,12,1,2001.74,1.53,Lithuania,24974.279,2795058,719,.0085940538
LTU,2020,1,1,1996.85,1.52,Lithuania,23532.83,2795764.5,720,.0085708937
LTU,2020,2,1,1973.6,1.5,Lithuania,23532.83,2795764.5,721,.0084710997
LTU,2020,3,1,1885.3101,1.4299999,Lithuania,23532.83,2795764.5,722,.0080921408
LTU,2020,4,1,2057.4199,1.5599999,Lithuania,23532.83,2795764.5,723,.0088308724
LTU,2020,5,1,1985.15,1.5,Lithuania,23532.83,2795764.5,724,.0085206749
LTU,2020,6,1,1932.99,1.46,Lithuania,23532.83,2795764.5,725,.0082967933
LTU,2020,7,1,1965.53,1.48,Lithuania,23532.83,2795764.5,726,.0084364619
LTU,2020,8,1,2009.74,1.5,Lithuania,23532.83,2795764.5,727,.0086262198
LTU,2020,9,1,2045.29,1.51,Lithuania,23532.83,2795764.5,728,.0087788086
LTU,2020,10,1,1972.34,1.45,Lithuania,23532.83,2795764.5,729,.0084656915
LTU,2020,11,1,1892.87,1.38,Lithuania,23532.83,2795764.5,730,.0081245899
LTU,2020,12,1,1815.74,1.3099999,Lithuania,23532.83,2795764.5,731,.0077935318
LTU,2021,1,1,1852.55,1.33,Lithuania,23314.77,2794487.5,732,.0079551619
LTU,2021,2,1,1976.34,1.41,Lithuania,23314.77,2794487.5,733,.0084867366
LTU,2021,3,1,1995.4,1.41,Lithuania,23314.77,2794487.5,734,.008568584
LTU,2021,4,1,2007.63,1.41,Lithuania,23314.77,2794487.5,735,.0086211013
LTU,2021,5,1,2022.35,1.41,Lithuania,23314.77,2794487.5,736,.0086843111
LTU,2021,6,1,2003.64,1.39,Lithuania,23314.77,2794487.5,737,.0086039677
LTU,2021,7,1,1923.35,1.33,Lithuania,23314.77,2794487.5,738,.0082591884
LTU,2021,8,1,1948.54,1.34,Lithuania,23314.77,2794487.5,739,.0083673587
LTU,2021,9,1,1928.13,1.33,Lithuania,23314.77,2794487.5,740,.0082797147
LTU,2021,10,1,1998.99,1.38,Lithuania,23314.77,2794487.5,741,.0085840002
LTU,2021,11,1,1941.96,1.34,Lithuania,23314.77,2794487.5,742,.0083391033
LTU,2021,12,1,1715.89,1.1799999,Lithuania,23314.77,2794487.5,743,.0073683206
LTU,2022,1,1,1890.3,1.3,Lithuania,22050.4,2816919.5,744,.0080526266
LTU,2022,2,1,1829.3199,1.26,Lithuania,22050.4,2816919.5,745,.0077928528
LTU,2022,3,1,1831.88,1.26,Lithuania,22050.4,2816919.5,746,.0078037586
LTU,2022,4,1,1841.85,1.27,Lithuania,22050.4,2816919.5,747,.0078462306
LTU,2022,5,1,1890.74,1.3099999,Lithuania,22050.4,2816919.5,748,.0080545004
LTU,2022,6,1,1918.95,1.33,Lithuania,22050.4,2816919.5,749,.0081746746
LTU,2022,7,1,1895.39,1.3099999,Lithuania,22050.4,2816919.5,750,.0080743097
LTU,2022,8,1,1804.79,1.25,Lithuania,22050.4,2816919.5,751,.0076883561
LTU,2022,9,1,1863.13,1.28,Lithuania,22050.4,2816919.5,752,.0079368828
LTU,2022,10,1,1804.0601,1.24,Lithuania,22050.4,2816919.5,753,.0076852464
LTU,2022,11,1,1666.8101,1.15,Lithuania,22050.4,2816919.5,754,.0071005654
LTU,2022,12,1,1813.1801,1.25,Lithuania,22050.4,2816919.5,755,.0077240975
LTU,2023,1,1,1907.78,1.3099999,Lithuania,20658.039,2854099,756,.0080212215
LTU,2023,2,1,1830.79,1.26,Lithuania,20658.039,2854099,757,.0076975189
LTU,2023,3,1,1797.4301,1.24,Lithuania,20658.039,2854099,758,.0075572575
LTU,2023,4,1,1637.33,1.13,Lithuania,20658.039,2854099,759,.0068841199
LTU,2023,5,1,1748.42,1.2,Lithuania,20658.039,2854099,760,.0073511959
LTU,2023,6,1,1722.79,1.1799999,Lithuania,20658.039,2854099,761,.0072434349
LTU,2023,7,1,1695.21,1.16,Lithuania,20658.039,2854099,762,.007127475
LTU,2023,8,1,1708.08,1.17,Lithuania,20658.039,2854099,763,.0071815867
LTU,2023,9,1,1584.28,1.08,Lithuania,20658.039,2854099,764,.0066610724
LTU,2023,10,1,1610.6899,1.1,Lithuania,20658.039,2854099,765,.0067721126
LTU,2023,11,1,1677.23,1.15,Lithuania,20658.039,2854099,766,.0070518786
LTU,2023,12,1,1738.01,1.1900001,Lithuania,20658.039,2854099,767,.007307427
LTU,2024,1,1,1590.25,1.09,Lithuania,10985.59,2859109.5,768,.0066744559
LTU,2024,2,1,1639.88,1.12,Lithuania,10985.59,2859109.5,769,.0068827583
LTU,2024,3,1,1636.72,1.12,Lithuania,10985.59,2859109.5,770,.0068694954
LTU,2024,4,1,1531.42,1.04,Lithuania,10985.59,2859109.5,771,.00642754
LTU,2024,5,1,1514.46,1.03,Lithuania,10985.59,2859109.5,772,.0063563567
LTU,2024,6,1,1504.48,1.02,Lithuania,10985.59,2859109.5,773,.0063144695
LTU,2024,7,1,1568.38,1.0700001,Lithuania,10985.59,2859109.5,774,.0065826648
NLD,2012,1,1,14699.47,1.73,Netherlands,175708.92,16915193.5,624,.010428119
NLD,2012,2,1,14952.55,1.76,Netherlands,175708.92,16915193.5,625,.010607659
NLD,2012,3,1,14886.07,1.75,Netherlands,175708.92,16915193.5,626,.010560497
NLD,2012,4,1,14970.43,1.76,Netherlands,175708.92,16915193.5,627,.010620343
NLD,2012,5,1,14927.76,1.75,Netherlands,175708.92,16915193.5,628,.010590072
NLD,2012,6,1,14631.08,1.72,Netherlands,175708.92,16915193.5,629,.010379601
NLD,2012,7,1,14231.95,1.67,Netherlands,175708.92,16915193.5,630,.010096449
NLD,2012,8,1,14505.55,1.7,Netherlands,175708.92,16915193.5,631,.010290547
NLD,2012,9,1,14425.27,1.7,Netherlands,175708.92,16915193.5,632,.010233595
NLD,2012,10,1,14572.6,1.71,Netherlands,175708.92,16915193.5,633,.010338114
NLD,2012,11,1,14580.14,1.71,Netherlands,175708.92,16915193.5,634,.010343463
NLD,2012,12,1,14326.05,1.6799999,Netherlands,175708.92,16915193.5,635,.010163206
NLD,2013,1,1,14576.91,1.71,Netherlands,171388.98,16967063,636,.010309558
NLD,2013,2,1,14330.73,1.6799999,Netherlands,171388.98,16967063,637,.010135447
NLD,2013,3,1,14414.11,1.6900001,Netherlands,171388.98,16967063,638,.010194417
NLD,2013,4,1,14301.05,1.6799999,Netherlands,171388.98,16967063,639,.010114456
NLD,2013,5,1,14031.67,1.65,Netherlands,171388.98,16967063,640,.0099239359
NLD,2013,6,1,14256.77,1.6799999,Netherlands,171388.98,16967063,641,.010083138
NLD,2013,7,1,14666.06,1.72,Netherlands,171388.98,16967063,642,.010372609
NLD,2013,8,1,14288.11,1.6799999,Netherlands,171388.98,16967063,643,.010105303
NLD,2013,9,1,14187.89,1.67,Netherlands,171388.98,16967063,644,.010034422
NLD,2013,10,1,13925.72,1.64,Netherlands,171388.98,16967063,645,.0098490017
NLD,2013,11,1,14162.59,1.66,Netherlands,171388.98,16967063,646,.010016529
NLD,2013,12,1,14247.37,1.67,Netherlands,171388.98,16967063,647,.01007649
NLD,2014,1,1,14401.99,1.6900001,Netherlands,175271.03,17030088.5,648,.010148149
NLD,2014,2,1,14927.18,1.75,Netherlands,175271.03,17030088.5,649,.010518217
NLD,2014,3,1,14816.72,1.74,Netherlands,175271.03,17030088.5,650,.010440382
NLD,2014,4,1,14656.49,1.72,Netherlands,175271.03,17030088.5,651,.010327479
NLD,2014,5,1,14529.84,1.71,Netherlands,175271.03,17030088.5,652,.010238237
NLD,2014,6,1,14669.1,1.72,Netherlands,175271.03,17030088.5,653,.010336364
NLD,2014,7,1,14495.6,1.7,Netherlands,175271.03,17030088.5,654,.01021411
NLD,2014,8,1,14453.71,1.6900001,Netherlands,175271.03,17030088.5,655,.010184593
NLD,2014,9,1,14607.52,1.71,Netherlands,175271.03,17030088.5,656,.010292972
NLD,2014,10,1,14688.99,1.72,Netherlands,175271.03,17030088.5,657,.01035038
NLD,2014,11,1,14491.06,1.7,Netherlands,175271.03,17030088.5,658,.010210911
NLD,2014,12,1,14532.83,1.7,Netherlands,175271.03,17030088.5,659,.010240343
NLD,2015,1,1,14323.5,1.6799999,Netherlands,170529.11,17107433,660,.010047211
NLD,2015,2,1,14100.5,1.65,Netherlands,170529.11,17107433,661,.0098907882
NLD,2015,3,1,13956.04,1.63,Netherlands,170529.11,17107433,662,.0097894566
NLD,2015,4,1,13828.59,1.62,Netherlands,170529.11,17107433,663,.0097000571
NLD,2015,5,1,14393.16,1.6799999,Netherlands,170529.11,17107433,664,.010096075
NLD,2015,6,1,14202.89,1.66,Netherlands,170529.11,17107433,665,.00996261
NLD,2015,7,1,14120.1,1.65,Netherlands,170529.11,17107433,666,.0099045364
NLD,2015,8,1,14344.99,1.67,Netherlands,170529.11,17107433,667,.010062286
NLD,2015,9,1,14388.44,1.6799999,Netherlands,170529.11,17107433,668,.010092764
NLD,2015,10,1,14203.65,1.65,Netherlands,170529.11,17107433,669,.0099631436
NLD,2015,11,1,14337.61,1.67,Netherlands,170529.11,17107433,670,.010057109
NLD,2015,12,1,14329.64,1.67,Netherlands,170529.11,17107433,671,.010051519
NLD,2016,1,1,14224.22,1.65,Netherlands,172209.55,17204693,672,.009921167
NLD,2016,2,1,14489.79,1.6799999,Netherlands,172209.55,17204693,673,.010106399
NLD,2016,3,1,14467.87,1.6799999,Netherlands,172209.55,17204693,674,.010091109
NLD,2016,4,1,14533.05,1.6799999,Netherlands,172209.55,17204693,675,.010136572
NLD,2016,5,1,14449.22,1.67,Netherlands,172209.55,17204693,676,.010078101
NLD,2016,6,1,14453.61,1.67,Netherlands,172209.55,17204693,677,.010081164
NLD,2016,7,1,14644.3,1.6900001,Netherlands,172209.55,17204693,678,.010214167
NLD,2016,8,1,14350.77,1.66,Netherlands,172209.55,17204693,679,.010009434
NLD,2016,9,1,14215.37,1.64,Netherlands,172209.55,17204693,680,.0099149952
NLD,2016,10,1,14250.31,1.64,Netherlands,172209.55,17204693,681,.0099393642
NLD,2016,11,1,13902.79,1.6,Netherlands,172209.55,17204693,682,.0096969754
NLD,2016,12,1,14228.25,1.64,Netherlands,172209.55,17204693,683,.0099239787
NLD,2017,1,1,14233.29,1.64,Netherlands,170078.16,17315370,684,.0098640388
NLD,2017,2,1,14170.56,1.63,Netherlands,170078.16,17315370,685,.0098205646
NLD,2017,3,1,14106.11,1.62,Netherlands,170078.16,17315370,686,.0097759003
NLD,2017,4,1,14183.17,1.63,Netherlands,170078.16,17315370,687,.0098293042
NLD,2017,5,1,14205.58,1.63,Netherlands,170078.16,17315370,688,.0098448349
NLD,2017,6,1,13924.93,1.59,Netherlands,170078.16,17315370,689,.0096503366
NLD,2017,7,1,14012.15,1.6,Netherlands,170078.16,17315370,690,.0097107831
NLD,2017,8,1,14210.58,1.62,Netherlands,170078.16,17315370,691,.0098483004
NLD,2017,9,1,13984.81,1.6,Netherlands,170078.16,17315370,692,.0096918354
NLD,2017,10,1,14242.86,1.62,Netherlands,170078.16,17315370,693,.0098706717
NLD,2017,11,1,14397.87,1.64,Netherlands,170078.16,17315370,694,.0099780969
NLD,2017,12,1,14406.25,1.64,Netherlands,170078.16,17315370,695,.0099839047
NLD,2018,1,1,14143.4,1.61,Netherlands,168555.73,17421279.5,696,.0097421547
NLD,2018,2,1,13802.96,1.5700001,Netherlands,168555.73,17421279.5,697,.0095076552
NLD,2018,3,1,13918.24,1.58,Netherlands,168555.73,17421279.5,698,.0095870616
NLD,2018,4,1,14061.14,1.59,Netherlands,168555.73,17421279.5,699,.0096854931
NLD,2018,5,1,14470.39,1.64,Netherlands,168555.73,17421279.5,700,.0099673895
NLD,2018,6,1,14226.07,1.61,Netherlands,168555.73,17421279.5,701,.0097990995
NLD,2018,7,1,14142.03,1.6,Netherlands,168555.73,17421279.5,702,.0097412113
NLD,2018,8,1,13904.21,1.5700001,Netherlands,168555.73,17421279.5,703,.0095773973
NLD,2018,9,1,14192.72,1.6,Netherlands,168555.73,17421279.5,704,.0097761266
NLD,2018,10,1,13915.46,1.5599999,Netherlands,168555.73,17421279.5,705,.0095851468
NLD,2018,11,1,13963.01,1.5700001,Netherlands,168555.73,17421279.5,706,.0096178995
NLD,2018,12,1,13816.11,1.55,Netherlands,168555.73,17421279.5,707,.0095167132
NLD,2019,1,1,14258.62,1.6,Netherlands,169654.83,17537507,708,.0097564291
NLD,2019,2,1,13637.55,1.53,Netherlands,169654.83,17537507,709,.0093314629
NLD,2019,3,1,14131.58,1.58,Netherlands,169654.83,17537507,710,.0096695023
NLD,2019,4,1,14281.45,1.59,Netherlands,169654.83,17537507,711,.0097720502
NLD,2019,5,1,14225.99,1.59,Netherlands,169654.83,17537507,712,.0097341016
NLD,2019,6,1,14378.05,1.6,Netherlands,169654.83,17537507,713,.009838148
NLD,2019,7,1,14211.12,1.58,Netherlands,169654.83,17537507,714,.0097239269
NLD,2019,8,1,14301.5,1.59,Netherlands,169654.83,17537507,715,.0097857695
NLD,2019,9,1,14210.33,1.58,Netherlands,169654.83,17537507,716,.0097233867
NLD,2019,10,1,14137.65,1.5700001,Netherlands,169654.83,17537507,717,.009673656
NLD,2019,11,1,14189.49,1.5700001,Netherlands,169654.83,17537507,718,.0097091272
NLD,2019,12,1,13691.49,1.52,Netherlands,169654.83,17537507,719,.0093683712
NLD,2020,1,1,14209.64,1.5700001,Netherlands,168220.81,17636731,720,.0096682133
NLD,2020,2,1,14032.78,1.55,Netherlands,168220.81,17636731,721,.0095478781
NLD,2020,3,1,13983.18,1.54,Netherlands,168220.81,17636731,722,.0095141307
NLD,2020,4,1,13960.02,1.54,Netherlands,168220.81,17636731,723,.0094983717
NLD,2020,5,1,13863.28,1.53,Netherlands,168220.81,17636731,724,.0094325505
NLD,2020,6,1,13874.94,1.53,Netherlands,168220.81,17636731,725,.0094404845
NLD,2020,7,1,14366.85,1.58,Netherlands,168220.81,17636731,726,.0097751785
NLD,2020,8,1,14109.86,1.55,Netherlands,168220.81,17636731,727,.0096003236
NLD,2020,9,1,13911.86,1.53,Netherlands,168220.81,17636731,728,.009465605
NLD,2020,10,1,13996.08,1.53,Netherlands,168220.81,17636731,729,.0095229074
NLD,2020,11,1,14053.14,1.54,Netherlands,168220.81,17636731,730,.0095617305
NLD,2020,12,1,13859.18,1.51,Netherlands,168220.81,17636731,731,.0094297612
NLD,2021,1,1,14354.41,1.5700001,Netherlands,179545.23,17730563.5,732,.0097150281
NLD,2021,2,1,15089.56,1.65,Netherlands,179545.23,17730563.5,733,.010212575
NLD,2021,3,1,15214.28,1.66,Netherlands,179545.23,17730563.5,734,.010296986
NLD,2021,4,1,15217.08,1.66,Netherlands,179545.23,17730563.5,735,.010298881
NLD,2021,5,1,14848.5,1.62,Netherlands,179545.23,17730563.5,736,.010049427
NLD,2021,6,1,14763.91,1.6,Netherlands,179545.23,17730563.5,737,.0099921767
NLD,2021,7,1,14918.47,1.62,Netherlands,179545.23,17730563.5,738,.010096782
NLD,2021,8,1,14804.79,1.6,Netherlands,179545.23,17730563.5,739,.010019844
NLD,2021,9,1,15057.65,1.63,Netherlands,179545.23,17730563.5,740,.01019098
NLD,2021,10,1,15235.59,1.65,Netherlands,179545.23,17730563.5,741,.010311408
NLD,2021,11,1,15127.54,1.63,Netherlands,179545.23,17730563.5,742,.010238281
NLD,2021,12,1,14913.45,1.61,Netherlands,179545.23,17730563.5,743,.010093385
NLD,2022,1,1,14524.27,1.5599999,Netherlands,167648.5,17904421,744,.0097345365
NLD,2022,2,1,14284.8,1.53,Netherlands,167648.5,17904421,745,.009574037
NLD,2022,3,1,13815.62,1.48,Netherlands,167648.5,17904421,746,.0092595816
NLD,2022,4,1,13642.88,1.46,Netherlands,167648.5,17904421,747,.0091438061
NLD,2022,5,1,13911.8,1.49,Netherlands,167648.5,17904421,748,.0093240431
NLD,2022,6,1,14028.3,1.5,Netherlands,167648.5,17904421,749,.0094021242
NLD,2022,7,1,13898.02,1.48,Netherlands,167648.5,17904421,750,.0093148071
NLD,2022,8,1,14071.78,1.5,Netherlands,167648.5,17904421,751,.0094312662
NLD,2022,9,1,14141.19,1.5,Netherlands,167648.5,17904421,752,.0094777867
NLD,2022,10,1,14024.9,1.49,Netherlands,167648.5,17904421,753,.0093998462
NLD,2022,11,1,13618.59,1.4400001,Netherlands,167648.5,17904421,754,.0091275265
NLD,2022,12,1,13686.35,1.45,Netherlands,167648.5,17904421,755,.0091729406
NLD,2023,1,1,13608.95,1.4400001,Netherlands,164706.09,18092524.5,756,.0090262359
NLD,2023,2,1,13676.88,1.4400001,Netherlands,164706.09,18092524.5,757,.0090712914
NLD,2023,3,1,13954.35,1.47,Netherlands,164706.09,18092524.5,758,.0092553254
NLD,2023,4,1,13765.93,1.45,Netherlands,164706.09,18092524.5,759,.009130354
NLD,2023,5,1,14039.69,1.47,Netherlands,164706.09,18092524.5,760,.0093119284
NLD,2023,6,1,13858.69,1.45,Netherlands,164706.09,18092524.5,761,.0091918781
NLD,2023,7,1,13901.89,1.45,Netherlands,164706.09,18092524.5,762,.0092205303
NLD,2023,8,1,13667.28,1.4299999,Netherlands,164706.09,18092524.5,763,.009064924
NLD,2023,9,1,13030.31,1.36,Netherlands,164706.09,18092524.5,764,.008642449
NLD,2023,10,1,13569.13,1.42,Netherlands,164706.09,18092524.5,765,.0089998255
NLD,2023,11,1,13839.74,1.45,Netherlands,164706.09,18092524.5,766,.0091793099
NLD,2023,12,1,13793.25,1.4400001,Netherlands,164706.09,18092524.5,767,.0091484748
NLD,2024,1,1,13875.1,1.45,Netherlands,110679.91,18228741.5,768,.0091339927
NLD,2024,2,1,13943.26,1.46,Netherlands,110679.91,18228741.5,769,.0091788629
NLD,2024,3,1,13948.23,1.46,Netherlands,110679.91,18228741.5,770,.0091821346
NLD,2024,4,1,13896.12,1.45,Netherlands,110679.91,18228741.5,771,.0091478303
NLD,2024,5,1,13948.3,1.46,Netherlands,110679.91,18228741.5,772,.0091821803
NLD,2024,6,1,13906.75,1.45,Netherlands,110679.91,18228741.5,773,.0091548283
NLD,2024,7,1,13370.84,1.39,Netherlands,110679.91,18228741.5,774,.0088020377
NLD,2024,8,1,13791.31,1.4400001,Netherlands,110679.91,18228741.5,775,.0090788342
NOR,2012,1,1,5035.4302,1.87,Norway,60169.051,5018457.5,624,.012040584
NOR,2012,2,1,4876.9302,1.8099999,Norway,60169.051,5018457.5,625,.011661584
NOR,2012,3,1,5211.0098,1.9299999,Norway,60169.051,5018457.5,626,.012460425
NOR,2012,4,1,4746.9399,1.76,Norway,60169.051,5018457.5,627,.011350755
NOR,2012,5,1,4894.2202,1.8099999,Norway,60169.051,5018457.5,628,.011702927
NOR,2012,6,1,5010.8701,1.85,Norway,60169.051,5018457.5,629,.011981857
NOR,2012,7,1,4964.8999,1.83,Norway,60169.051,5018457.5,630,.011871935
NOR,2012,8,1,5123.9902,1.89,Norway,60169.051,5018457.5,631,.012252347
NOR,2012,9,1,5128.6499,1.88,Norway,60169.051,5018457.5,632,.012263489
NOR,2012,10,1,5009.4102,1.84,Norway,60169.051,5018457.5,633,.011978366
NOR,2012,11,1,5016.6699,1.84,Norway,60169.051,5018457.5,634,.011995725
NOR,2012,12,1,5150.0298,1.88,Norway,60169.051,5018457.5,635,.012314612
NOR,2013,1,1,4786.1299,1.75,Norway,59018.121,5080124.5,636,.011305542
NOR,2013,2,1,4923.8501,1.8,Norway,59018.121,5080124.5,637,.011630857
NOR,2013,3,1,4996.8901,1.8200001,Norway,59018.121,5080124.5,638,.011803389
NOR,2013,4,1,4865.9502,1.77,Norway,59018.121,5080124.5,639,.011494089
NOR,2013,5,1,5019.5098,1.8200001,Norway,59018.121,5080124.5,640,.01185682
NOR,2013,6,1,4857.52,1.76,Norway,59018.121,5080124.5,641,.011474175
NOR,2013,7,1,5016,1.8200001,Norway,59018.121,5080124.5,642,.011848529
NOR,2013,8,1,4881.2202,1.77,Norway,59018.121,5080124.5,643,.011530159
NOR,2013,9,1,4833.54,1.75,Norway,59018.121,5080124.5,644,.011417531
NOR,2013,10,1,4924.3599,1.78,Norway,59018.121,5080124.5,645,.011632061
NOR,2013,11,1,4953.1699,1.78,Norway,59018.121,5080124.5,646,.011700114
NOR,2013,12,1,4959.98,1.78,Norway,59018.121,5080124.5,647,.011716201
NOR,2014,1,1,4953.5601,1.78,Norway,59132.57,5137395,648,.011570596
NOR,2014,2,1,5058.9502,1.8200001,Norway,59132.57,5137395,649,.011816768
NOR,2014,3,1,4935.2002,1.77,Norway,59132.57,5137395,650,.011527711
NOR,2014,4,1,4964.3701,1.78,Norway,59132.57,5137395,651,.011595846
NOR,2014,5,1,4942.9102,1.77,Norway,59132.57,5137395,652,.01154572
NOR,2014,6,1,4920.6602,1.76,Norway,59132.57,5137395,653,.011493748
NOR,2014,7,1,4850.77,1.73,Norway,59132.57,5137395,654,.011330497
NOR,2014,8,1,4861.8701,1.73,Norway,59132.57,5137395,655,.011356425
NOR,2014,9,1,4901.4502,1.74,Norway,59132.57,5137395,656,.011448877
NOR,2014,10,1,4889.7202,1.74,Norway,59132.57,5137395,657,.011421477
NOR,2014,11,1,4874.6499,1.73,Norway,59132.57,5137395,658,.011386276
NOR,2014,12,1,4978.46,1.76,Norway,59132.57,5137395,659,.011628757
NOR,2015,1,1,4881.5601,1.73,Norway,59027.68,5189771,660,.011287342
NOR,2015,2,1,4941.6299,1.75,Norway,59027.68,5189771,661,.011426238
NOR,2015,3,1,4818.1299,1.7,Norway,59027.68,5189771,662,.011140676
NOR,2015,4,1,4935.4702,1.74,Norway,59027.68,5189771,663,.011411996
NOR,2015,5,1,4896.3599,1.73,Norway,59027.68,5189771,664,.011321563
NOR,2015,6,1,5027.8901,1.77,Norway,59027.68,5189771,665,.011625692
NOR,2015,7,1,5006.71,1.76,Norway,59027.68,5189771,666,.011576719
NOR,2015,8,1,4995.9199,1.75,Norway,59027.68,5189771,667,.011551769
NOR,2015,9,1,4952.5298,1.74,Norway,59027.68,5189771,668,.011451441
NOR,2015,10,1,4983.71,1.75,Norway,59027.68,5189771,669,.011523537
NOR,2015,11,1,4741.71,1.66,Norway,59027.68,5189771,670,.010963975
NOR,2015,12,1,4846.0601,1.7,Norway,59027.68,5189771,671,.011205258
NOR,2016,1,1,4999.0298,1.75,Norway,58752.23,5235983,672,.011456943
